Product Name,Sales_2022,Sales_2023
easy on compression socks,364253.9,371346.33
instant hot water dispenser,1548160.4,1553523.06
zwave hub,458320.2,502763.50
motorcycle backpack,505908.4,508611.96
heel protectors,249834.2,271605.67
newtons cradle,430085.4,434365.23
oil rubbed bronze cabinet pulls,877756.6,839490.49
eye black,411881.2,419161.97
vanilla hand soap,190409.6,169462.69
toe protectors,426585.7,422220.65
gate latch,783648.5,777579.28
cellophane wrap,964391.1,948865.76
kids duffle bag,777720.8,728749.11
condiment containers with lids,443258.8,480962.12
monthly pill organizer,977203.4,935799.25
screw organizer,1722685.4,1738991.74
wood carving tools,1760608.5,1789363.18
science,1515897.1,1562548.51
reef safe sunscreen spf 30,5097311,4875504.34
dimmer switch,6122191.5,5987941.11
ipad pro pencil 5th generation 12.9 2021,14615716,14429996.72
bucket hat,3944811.5,3919066.31
flat top grill,27426988,27773027.82
trapeze bar for bed,141269.7,151252.71
roomba roller replacement,86551.1,99060.22
7a drumstick,79015.2,95801.96
ai kits for dogs,179041.8,195279.68
bilge pump float switch,285130.7,289009.82
curved needle,51324,66417.11
aa battery case,81053.2,73735.38
tires 245/60/18,326849.1,340282.90
fence stretcher,116284.7,127948.28
4x6 acrylic frame,210299.8,215355.84
moose dog toy,110334.5,122085.62
chin lipo compression garment,103447,106329.96
plastic pallet,114569.2,129316.87
chemo shirts for port access women,57268.4,-13909.72
pink ipad case,68453,63111.80
tressa watercolors shampoo,40403.9,-8302.22
glock sight tool,364045.5,370318.12
solar bird feeder,244849.8,250600.16
biotin chewables,206641.7,220605.54
golf hole,174658.7,184033.56
quilting templates for machine quilting,81598.2,66054.75
ipad 5th generation screen protector,189790.3,202424.61
dinosaur bath bombs,102115.5,57579.27
roku projectors,191199,224995.41
bissell vacuum filter,113527.7,132069.49
first birthday hat,93362.4,67144.73
bluetooth headphone adapter,134926.4,162089.23
spider girl,114238.9,134761.35
letscom bluetooth headphones,332936.7,358848.36
cuticle scissors,100667.3,58740.61
tv mount screws,211721.2,228391.64
certificate paper,464809.7,449947.55
gas grill parts,148581.8,178816.43
bird carrier,464044.7,458691.33
wipeable changing pad,430949,466688.77
old man costume for kids,453801.1,426462.93
trailer marker lights,314114.2,321809.76
hiking chair,811344.4,823118.63
soldering gun,414357.9,433256.33
kazoo,584495.2,585190.03
bunting,1225474,1190938.37
corner light,729537.6,761166.16
pastry cutter,757226.3,733851.92
desk pets,830781.3,827619.07
hair color remover,424110.9,460284.64
atm machine,1944784.5,1973059.98
first birthday outfit girl,814509.7,738171.23
5x7 envelopes,1681663.8,1625748.72
mens grooming kit,549780.3,584075.47
heated eye mask,3149506.8,3124604.61
blink doorbell camera,4353209.5,4418681.49
calming chews for dogs,3240064.8,3207336.74
king mattress protector,7922523.5,7684344.30
storage bench,3308637,3408424.68
air fryer grill,7408405,7480641.50
baby dolls,14085211,14497932.54
return pump,90874.1,92162.26
diaper pail bags,77650.9,94550.35
mens size 9 sneakers,84667.5,82282.24
angle grinder dust shroud,148577.5,168609.45
top paw dog pads,77408.8,104217.78
japanese hair straightening,63518.3,67591.91
wireless xlr transmitter and receiver,102744.5,126718.08
ammonia remover fish tank,82297.7,101164.91
weber genesis flavorizer bars,141647.5,162616.69
pink clipboard,69223.4,75379.82
graffiti remover,139593.8,162455.89
pax 3 charger,92910.4,101175.12
baby bunny ears,27409.7,20548.84
minestrone soup,169980,143455.35
9x12,361436.7,285988.60
plastic moving boxes,170107.9,159459.60
underwater metal detector,532228.2,549283.51
stucco patch,98885.3,123179.99
sickle,111082.7,123048.31
cute phone stand,63387.1,58749.16
outdoor extension cord with switch,286272.9,301347.01
cookie projector,263365.7,288420.09
harry potter popsockets,158001.5,163959.08
rca to speaker wire adapter,155596.9,166513.50
abalone shell,126527.8,123224.01
eye pillow,243826.2,240174.31
asthetic wall images,62400.4,71201.85
airpod strap,196550.4,203644.46
lego stem,565571.7,589805.32
ninja juicer,340935,371655.62
hydrogen water,943652.4,944248.00
roman swipes men,402545.4,429018.55
hair butter,204291.6,208488.72
hot oil treatment for hair dry and damage,308342.6,308427.13
keto buns,535644.2,544625.51
pickleball bag,754124,721378.02
electric potato peeler,766895.2,793304.78
watermelon slicer,426572.4,448892.73
paint brushes for walls,698268.5,683644.96
10tb hard drive,2360907.2,2365642.95
cargo cover,321134.5,370828.21
nintendo switch grip,496180.3,524569.68
wood wicks for candles,460125.3,493133.43
2006 chevy silverado headlights,1320744.4,1349115.50
blonde hair dye,441118.2,429661.09
telfar bag women,414040.4,472600.54
spongebob toys,1989263.2,1979100.65
orchid pot,1326181.2,1312090.80
amber teething necklace for baby,950810.5,984534.28
galaxy s9 case,3493826,3245498.78
stand mixer,8991536,9086796.42
blanket,16907628,16851051.11
airtag,31785218,31890056.35
smoke detectors 4 pack,78727.8,97528.81
butcher paper 24 inch wide,36305.7,10326.10
nulastin brow serum,12945.1,-77642.77
black cardstock 12x12,58586.7,74865.67
2504 led fog light bulbs,74792.4,95860.30
cat immune support,102620.5,116498.10
atomizer sprayer disinfection,75846.5,73480.06
tifosi sunglasses women,99403.8,112925.81
3500k led bulbs,127048.5,148412.17
cvt transmission fluid,170569.6,188469.08
white twin bedding,115631.2,115129.95
toddler cleats size 9,68837.4,25816.48
sump pump basin,107213.7,130824.51
baseball lineup cards,206430.4,211692.95
clarinet reeds 2.5,175599.6,188775.11
methylene blue,95431.2,103597.14
laundry room curtains,57069.8,57213.10
security vest,162521.1,142593.71
5ghz wifi camera,191065.5,208594.81
masking paper machine,147157.1,178761.80
costochondritis,294527.9,321621.22
dog dental wipes,170519.1,180386.34
gold ottoman,127968.9,81105.81
cannabis soil,154435.9,177400.59
1/2 cup scoop,121229.6,129086.16
coconut oil spray for hair,83694.1,74118.72
shoe display,157259.5,148504.39
275/65r18,505843.5,505595.21
micro usb to hdmi,117178.5,134652.13
fishing decor,124044.1,82548.95
roundup sprayer,513896.9,521532.82
vetiver essential oil,187109.3,169627.38
sibo treatment,662538.5,668223.40
2 gallon gas can,440850.3,463559.11
windshield banner,140684.1,161585.17
fsa toothbrush,283346.3,299096.10
pool rings,401080.7,393047.77
maxiflex gloves,795453.7,780869.13
checkered tablecloth,376497.8,384156.19
samsung fast charger type c,376783.7,382060.54
pill organizer 3 times a day,659869.1,622057.32
pencil pouch for 3 ring binder,606635.2,579473.86
san francisco giants,530283.9,546588.27
fish oil liquid,1719410,1683172.36
pecorino romano cheese,979857.7,923681.07
vlogging,4393065.5,4396828.65
amp wiring kit,933703.5,960242.76
harry potter baby,746905.6,744186.14
mac miller,184956,278036.25
tn760,7665228.5,7506244.79
tire plug kit,1893500.6,1884397.48
back hair remover for men,1225446.2,1227692.69
sticky tabs,1575209,1496151.53
john deere tractor toys,3313574.5,3383770.24
cat calming diffuser,7531392,7316935.02
glucosamine for dogs,8074543,7821166.16
cat litter mat,2966755.2,2857843.91
wax melts,2947826.2,2978805.95
packing tape,12927561,12199291.39
sunscreen,10648393,10406690.11
torch hose reel,131212.1,154690.35
metronome wood,80816,85885.98
cinnamon toast crunch bars,83035.3,104940.12
vmaisi magnetic cabinet locks,76163.6,101790.52
barn door hardware kit 6ft single door,238414.8,251133.31
dryer filter replacement,91449.8,101000.15
stackable pencils,48030.2,55563.05
jasmine candle,85199.4,95500.22
arlo rechargeable batteries,98544.8,45548.27
wooden step ladder,91290.9,101751.02
wallpaper smoothing tool,76228.7,92266.13
file cabinet with shelves,317926.3,270327.10
football skull cap,84127.4,93897.56
reading glasses 3.5,131615,114227.26
tumbleweeds fire starter,154895.8,174040.39
eva naturals vitamin c serum,29782.5,-47947.40
tylenol suppository kids,161822.3,181128.60
toilet paper canister,116477.7,99614.81
150 qt cooler,304388.8,326789.38
extension cord 5 ft,121103.6,110934.87
moto g fast case,109660.7,101963.77
routine chart for kids,63318.6,65407.68
creative pebble,177013,203172.78
sunflower stickers,40655.8,8270.90
leather laptop sleeve,139208.3,149554.80
congas,243114.8,249469.45
cross charms,52679.5,62713.89
trx4 body,207830,135701.07
fish oil 1400 mg,489643.7,487812.15
peppa pig gift bag,168981.6,178353.79
tball balls,554525,558642.60
lip brush,90500.7,66556.05
mullein extract,391093,397598.93
air spray,190711.9,202552.68
air conditioner covers for window units,319980.8,307435.40
cat toothbrush,293575.6,287994.23
ji screwdriver set,299036.9,314406.34
display rack,243059.2,206120.25
pink headset,451587.9,478074.99
rubber cement tire repair,433223.4,442758.78
friendship bracelet kit,755580.8,760718.28
bluetooth beanie,1126230.1,1068614.33
live aquarium plants,327066.7,336164.45
push up bar,1256557.2,1278408.97
ddr5 ram,1112840.4,1205620.41
vessel sink,2500860,2493987.71
satellite phones,6474710.5,6455554.60
makeup kit for girls 10-12,1341204.1,1346554.95
hair bun maker,203312.9,243496.76
airpods pro ear tips,2178249.2,2143823.58
under desk treadmill,6443996.5,6486387.68
kids basketball hoop,6286260,6446319.50
sound proof foam panels,5245472,5307277.25
sleep sack,3107747.2,2999098.27
plushies,1528740.1,1785253.07
cold brew maker,6343083,6395370.62
crocs kids,9332314,9228297.57
baby wipes,17700020,17527987.90
silent knight pill crusher,151423.4,175021.33
old lady wig for kids,45638.5,34420.25
door closers commercial,588076.7,593989.00
alphabet cookies,131268.7,136878.15
army party decorations,89195.3,78904.15
shinobu sword,126573.5,150437.17
minecraft cupcake toppers,103489.1,97065.70
help em up harness,192019.5,211650.19
8x10 acrylic frame,222919.3,217824.91
flash drive for android phones,143765.2,166739.67
febreze allergen reducer,169127.4,194016.31
lego bag,142789.1,141694.32
cowgirl party decorations,63483.1,46943.18
harry potter pen,159821.3,168462.14
deer fence,830927.6,838536.11
sardines in water,551841.6,536544.40
hot glue sticks full size,322329.3,322291.19
sling puck game,298660.5,311014.73
zipper onesies,91176,98148.99
kids throw pillow,86061.1,61287.05
gourmet nuts,379854.4,379383.95
short eyelashes,57292.9,48273.29
small power strip,251235.3,264584.68
paint party decorations,224955.1,191836.91
gold candles,223036.5,224710.97
equalizer car audio,266273.7,291787.86
fossil watch band,241352,253545.40
18x20x1 air filter,1078765.9,1068121.49
turtle sandbox,332931.7,375326.61
dresser mirror,223338,208463.36
engine stand,843893.3,865449.23
pink squishmallow,266406.5,266283.96
shower foot rest,224190.3,207457.61
silver decor,347805.1,283914.23
piano mat,497605,495830.07
whitening toothpaste sensitive teeth,807122.9,782820.81
toilet snake,1014879.2,998819.80
hydroxyapatite toothpaste,285874,311047.93
vanity accessories,60535,13091.31
purina dog treats,1099822.2,1031622.85
air compressor accessories,1069927.6,1079678.39
sugar free cookies,932472.9,881299.53
mens onesie,717726.2,695519.14
kids curtains,732685.1,694384.93
ironing board hanger,2387063.2,2349203.14
cauliflower tortillas,959251.4,970721.37
braces,448903.8,443277.39
tangle,747816.5,803405.44
xlr cables,2524317.8,2485433.38
toilet bowl cleaner tablets,2306423,2188190.16
kids bingo,2243442.5,2307748.68
innova,20108966,19863750.75
beverage refrigerator,7566213.5,7629965.70
mens chapstick,3305813.5,3197018.29
shower cap,816260.6,1063556.33
tripod,11288584,11492150.12
hp p3015 toner,222964.7,241400.86
polaroid hi print 2x3 paper cartridge,106285.4,126633.96
magnesium oxide 500mg capsules,81083.3,92724.12
tamper evident tape,95959.8,107858.86
external ssd 500gb,170897.4,193871.43
rolling knee pads,238525,262922.71
candle light bulb,67185.8,81049.88
sublimation dog tags blanks,74318.9,50403.29
sweet red wine,115334.1,109513.89
cargador samsung original,62283.1,79884.08
chorus pedal,155778.1,170856.73
gold apple watch case,71322.6,88093.56
street tacos tortillas,108296.5,107286.86
large tennis balls for dogs,127012.3,142306.98
cabinet shelf clips,109115.2,126314.03
matte sticker paper,211127.5,232161.41
dive bag,492868.6,486520.02
blush balloons,155981.7,160251.89
peach tea mix,423595.6,419466.34
passion fruit puree,261082,278625.01
bright white light bulbs,229183.6,250023.10
teal lamp,281196.1,266846.79
escape proof dog harness,304070.3,297294.29
manipulatives for preschool,219482.8,143747.73
habanero,293911.9,293935.22
timing belt kit,565721.8,594258.99
hemp milk,840782.5,821939.52
handicap placard holder for auto,440347.8,431532.84
motorcycle patches,125154.6,130405.19
godparents gift,209775.7,192394.79
stencils for kids,247815.3,257167.06
cricut storage,361358.7,341033.39
pokemon valentines,217335.9,224734.01
teal bath towels,430611,425186.99
pocahontas costume for women,162352,180690.04
cinnamon gum,788245.2,759878.94
vivienne westwood pearl necklace,165562.1,187425.21
waterproof work gloves,434973.3,421857.90
cast covers for shower arm,910142.5,892766.91
hvlp spray gun,769518.9,772490.01
raiders hat,429598.6,455461.75
block puzzles,1154211.4,1146274.33
motorcycle pants,574699.3,549190.09
mini displayport to hdmi,991935.2,941514.10
corkscrew pasta,913989.6,809939.62
cribbage board,2104821.8,2078277.00
shoe polish,762606.1,717082.48
kids trivia game,1528801,1528174.90
maude lubricant,1682936.2,1674938.96
car diffuser,665860.6,703998.78
pottery wheel,3231712.5,3274464.83
rc helicopters,2636633,2691827.94
thin twine,1730758,1632800.72
nativity sets for christmas indoor,4812399,4890165.11
melatonin gummies,6745603,6415024.33
clothes drying rack,9914414,9861645.01
baby chair,4896628.5,5028663.19
food processor,14753936,14719212.01
remote control car,36560828,36434343.55
dell latitude e6420 battery,56542,46152.68
saft ls14250 3.6v battery,93050,114232.40
valentine fidgets,25597,40915.07
6x10 vent cover,99599.5,106973.82
smart level,149986.1,164028.36
king costume for boys,48973.8,53916.38
smartthings water leak sensor,93294.5,110231.10
instantly ageless,127462.6,89100.27
bin shelving,188969.4,195178.44
bamboo yarn,79543.2,56645.97
castle nut wrench,108791.2,130794.48
t post,154552.1,179135.34
plastic carrying case,95847.8,108029.84
rod holders for boat rail mount,321296.3,327704.62
pattern blocks,185189.9,204684.40
electric fence charger,635347.4,620733.54
train party favors,158098.8,176097.04
bayonet,90283.3,117731.10
a2 envelopes,408426.3,404759.14
debloat,291993.9,317396.86
honda civic floor mats,275839.6,302779.51
scratch resistant sunglasses,302326.4,295584.58
cavity toothpaste,461944,467028.63
cat counter deterrent,467661.3,492531.38
purple sunglasses,156326.3,133663.49
embossing folders,166796.5,138304.74
matching dog and owner shirts,107414,112102.61
mini box cutter,206589.3,195636.34
tie dye party supplies,409215.3,401992.33
shark vacuum parts,318320.2,342015.85
patagonia duffel bag,706002,715743.27
boning knife,1256225.6,1248138.22
darth vader,573171.9,604651.15
super nintendo,983346.7,1062181.72
guitar accessories,1736517.8,1737909.92
cinnamon rolls,1498432.8,1342476.38
after shave,1255108.2,1265484.79
jenga game for adults,3171982.8,3151747.15
cb radio,2962055.8,3100531.73
tactical research boots for men,95541.9,93956.60
red shop rags,106116.7,119621.83
black kitchen faucet with soap dispenser,90380.3,89858.87
lathe tool sharpening jig,75722.8,87886.25
2 inch net pots,44033.3,61406.63
heart candy dish,16036.1,10917.40
frog ease test strips,131280.1,151367.83
white linen duvet cover,124297.4,136422.45
ticket stabber,68275.3,84111.03
black shopping bags,95963.3,99011.07
20 inch round mirror,67168,75304.95
cpap hose cleaner,74689,90949.92
spandex chair covers 100,232999.2,221928.23
menopause vitamins for women,170151.8,177474.51
pink bar stools,127232.2,139226.96
lego diner,170802.4,201849.99
weights for barbell,143506,169803.41
rubber roofing material,339036.1,334419.42
birthday door decoration,40206.9,33096.72
pinochle playing cards,214191.1,222192.15
magic arm,129962.3,139319.17
womens clothing best sellers,58354.4,29188.58
box frame full,448025.8,463744.07
cow lingerie,51406.2,55135.36
